,ID,Name,Search Alias,Category,Latitude,Longitude,Address,City,State,Zip Code
5136,anQ3PkLwY7s5akGTmgdRLA,Salvation Mountain,landmarks,Landmarks & Historical Buildings,33.2539347731047,-115.473215067778,Beal Rd,Niland,CA,92257
5137,u2t22Vwpd_oBk997nNy2TA,East Jesus,galleries,Art Galleries,33.2628820839729,-115.466146228774,23 Sidewinder Rd,Niland,CA,92257
5138,vWnlVzHvCow_9zemwU21oQ,Blythe Intaglios,museums,Museums,33.8000659249866,-114.532023573472,US Hwy 95,Blythe,CA,92225
5139,r0hC_L2PkzxEjPgTpj1fbw,Slab City,landmarks,Landmarks & Historical Buildings,33.2569257434748,-115.469219461083,Beal Rd,Slab City,CA,92257
5140,p0p7YpHxT1CEtHbm9lMlyw,Ruins of Bombay Beach,galleries,Art Galleries,33.3481671463826,-115.72957617074,9500 Ave E,Niland,CA,92257
5141,1bhcAAa24QQZBjSL_gT04Q,Salton Sea State Recreation Area,landmarks,Landmarks & Historical Buildings,33.434539,-115.829363,100-225 State Park Rd,Mecca,CA,92254
5142,LCwBizOYtjztWZMx8CrsAw,Chuckwalla Valley Raceway,driving_schools,Driving Schools,33.7532673416844,-115.321596211145,25300 Rice Rd,Desert Center,CA,92239
5143,zoxh4T2SnnNHzkapV4CFkQ,West Coast Vietnam Wall,landmarks,Landmarks & Historical Buildings,33.72592,-116.22145,General Patton Memorial Museum,Indio,CA,92201
5144,tAxBqSgMvSCq2BWhV6VHzg,Twentynine Palms Historical Society,museums,Museums,34.1312762,-116.0472375,6760 National Park Dr,Twentynine Palms,CA,92277
5145,nu7vmQcJ571xw7kRk-hO_Q,29 Palms Art Gallery,artclasses,Art Classes,34.1303992,-116.0464522,74055 Cottonwood Dr,Twentynine Palms,CA,92277
5146,XPDuiIrh1PZvqo7-jBOXMg,Mariachi Real de San Diego,theater,Performing Arts,32.648478,-116.989095,1784 Hampton Ct,Bonita,CA,91902
5147,GUPcuoTFeu7sRxcSagjLrA,Palo Verde Historical Museum & Society,museums,Museums,33.6113929748535,-114.596405029297,150 N Broadway,Blythe,CA,92225
5148,vWnlVzHvCow_9zemwU21oQ,Blythe Intaglios,museums,Museums,33.8000659249866,-114.532023573472,US Hwy 95,Blythe,CA,92225
5149,3XknV7pHOgrXLGbx0S6HcA,Quartzsite Historical Society,museums,Museums,33.6663489,-114.2196594,161 W Main St,Quartzsite,AZ,85346
5150,PeyWXxnbbk8jfKy3tFfbtA,Joanne's Gum Gallery,museums,Museums,33.6665,-114.21724,,Quartzsite,AZ,85346
5151,gUPAMTOQu3nwYZ-Aaxfn8Q,Colorado River Indian Tribes,museums,Museums,34.154985,-114.276463,133 W Riverside Dr,Parker,AZ,85344
5152,anQ3PkLwY7s5akGTmgdRLA,Salvation Mountain,landmarks,Landmarks & Historical Buildings,33.2539347731047,-115.473215067778,Beal Rd,Niland,CA,92257
5153,u2t22Vwpd_oBk997nNy2TA,East Jesus,galleries,Art Galleries,33.2628820839729,-115.466146228774,23 Sidewinder Rd,Niland,CA,92257
5154,r0hC_L2PkzxEjPgTpj1fbw,Slab City,landmarks,Landmarks & Historical Buildings,33.2569257434748,-115.469219461083,Beal Rd,Slab City,CA,92257
5155,LCwBizOYtjztWZMx8CrsAw,Chuckwalla Valley Raceway,driving_schools,Driving Schools,33.7532673416844,-115.321596211145,25300 Rice Rd,Desert Center,CA,92239
5156,LJ0MetxhdeS8PCb8l1Ru1Q,Castle Dome Museum,museums,Museums,33.040569,-114.175338,27550 E County 15th St N,Yuma,AZ,85365
5157,qDbAsBT7oR09cpNRq5xRQw,General Patton Memorial Museum,museums,Museums,33.661694,-115.722596,62510 Chiriaco Rd,Indio,CA,92201
5158,E1CV0saJ8HoggWpsGFEDLg,Pioneers' Park Museum,museums,Museums,32.8244552612305,-115.503623962402,373 E Aten Rd,Imperial,CA,92251
5159,GUPcuoTFeu7sRxcSagjLrA,Palo Verde Historical Museum & Society,museums,Museums,33.6113929748535,-114.596405029297,150 N Broadway,Blythe,CA,92225
5160,anQ3PkLwY7s5akGTmgdRLA,Salvation Mountain,landmarks,Landmarks & Historical Buildings,33.2539347731047,-115.473215067778,Beal Rd,Niland,CA,92257
5161,HRDFR7jX-2gRd5CTbj9f7Q,Center of The World,museums,Museums,32.75336,-114.76517,1 Center Of The World Dr,Felicity,CA,92283
5162,u2t22Vwpd_oBk997nNy2TA,East Jesus,galleries,Art Galleries,33.2628820839729,-115.466146228774,23 Sidewinder Rd,Niland,CA,92257
5163,7kFPWMyQmidaHYgrei1b1w,Yuma Territorial Prison State Historical Park,landmarks,Landmarks & Historical Buildings,32.7269679307938,-114.614430293441,1 Prison Hill Rd,Yuma,AZ,85364
5164,b-5x9I48BapwlWZ3Wn_nAA,Arizona Historial Society-Sanguinetti House Museum,landmarks,Landmarks & Historical Buildings,32.7233724296093,-114.61962506175,240 S Madison Ave,Yuma,AZ,85364
5165,gx2ryB1NSOb17BTpgkLBdQ,Cloud Museum,museums,Museums,32.80388,-114.54701,1398 York Rd,Winterhaven,CA,92283
5166,vWnlVzHvCow_9zemwU21oQ,Blythe Intaglios,museums,Museums,33.8000659249866,-114.532023573472,US Hwy 95,Blythe,CA,92225
5167,r0hC_L2PkzxEjPgTpj1fbw,Slab City,landmarks,Landmarks & Historical Buildings,33.2569257434748,-115.469219461083,Beal Rd,Slab City,CA,92257
5168,tV_hyP3ohGRXsZqu8ULaOQ,Museum of History in Granite,museums,Museums,32.7501978433438,-114.765500581259,Center Of The World Plz,Felicity,CA,92283
5169,5tke-yewJPrVKtgqkIGzNg,Yuma Art Center & Historic Yuma Theatre,theater,Performing Arts,32.72349,-114.6189,254 S Main St,Yuma,AZ,85364
5170,p0p7YpHxT1CEtHbm9lMlyw,Ruins of Bombay Beach,galleries,Art Galleries,33.3481671463826,-115.72957617074,9500 Ave E,Niland,CA,92257
